06.32.03.565378,PL223,login,
06.32.19.766850,PL223,words,2,
06.32.19.798497,PL223,words,2,
06.32.19.830654,PL223,words,2,
06.32.19.878646,PL223,words,2,
06.32.19.907033,PL223,words,2,
06.32.19.955879,PL223,words,2,
06.32.19.984570,PL223,words,2,
06.32.20.017076,PL223,words,2,
06.32.20.064892,PL223,words,2,
06.32.20.098283,PL223,words,2,
06.32.20.126614,PL223,words,2,
06.32.20.173778,PL223,words,2,
06.32.20.204182,PL223,words,2,
06.32.20.252562,PL223,words,2,
06.32.20.284896,PL223,words,2,
06.32.20.314104,PL223,words,2,
06.32.20.350168,PL223,words,2,
06.32.20.393324,PL223,words,2,
06.32.20.424472,PL223,words,2,
06.32.20.470918,PL223,words,2,
06.32.20.502965,PL223,words,2,
06.32.20.538338,PL223,words,2,
06.32.20.579842,PL223,words,2,
06.32.20.611349,PL223,words,2,
06.32.20.659962,PL223,words,2,
06.32.20.688478,PL223,words,2,
06.32.20.723421,PL223,words,2,
06.32.20.767060,PL223,words,2,
06.32.20.798123,PL223,words,2,
06.32.20.845301,PL223,words,2,
06.32.20.879689,PL223,words,2,
06.32.20.911233,PL223,words,2,
06.32.20.955061,PL223,words,2,
06.32.20.987121,PL223,words,2,
06.32.21.034264,PL223,words,2,
06.32.21.063938,PL223,words,2,
06.32.21.099435,PL223,words,2,
06.32.21.140633,PL223,words,2,
06.32.21.172860,PL223,words,2,
06.32.21.205135,PL223,words,2,
06.32.21.252422,PL223,words,2,
06.32.21.288929,PL223,words,2,
06.32.21.329863,PL223,words,2,
06.32.21.359979,PL223,words,2,
06.32.21.391025,PL223,words,2,
06.32.21.439342,PL223,words,2,
06.32.21.474694,PL223,words,2,
06.32.21.504056,PL223,words,2,
06.32.21.549865,PL223,words,2,
06.32.21.580365,PL223,words,2,
06.32.21.628542,PL223,words,2,
06.32.21.659062,PL223,words,2,
06.32.21.689880,PL223,words,2,
06.32.21.725859,PL223,words,2,
06.32.21.765847,PL223,words,2,
06.32.21.815047,PL223,words,2,
06.32.21.849178,PL223,words,2,
06.32.21.876461,PL223,words,2,
06.32.21.912557,PL223,words,2,
06.32.21.955784,PL223,words,2,
06.32.21.987897,PL223,words,2,
06.32.22.037476,PL223,words,2,
06.32.22.065322,PL223,words,2,
06.32.22.100716,PL223,words,2,
06.32.22.141825,PL223,words,2,
06.32.22.173910,PL223,words,2,
06.32.22.222040,PL223,words,2,
06.32.22.250115,PL223,words,2,
06.32.22.288214,PL223,words,2,
06.32.22.328320,PL223,words,2,
06.32.22.359403,PL223,words,2,
06.32.22.405542,PL223,words,2,
06.32.22.436608,PL223,words,2,
06.32.22.472847,PL223,words,2,
06.32.22.516838,PL223,words,2,
06.32.22.548702,PL223,words,2,
06.32.22.601148,PL223,words,2,
06.32.22.627228,PL223,words,2,
06.32.22.663930,PL223,words,2,
06.32.22.704829,PL223,words,2,
06.32.22.738168,PL223,words,2,
06.32.23.162675,PL223,words,1,
06.32.23.689888,PL223,words,1,
06.32.23.723804,PL223,words,1,
06.32.23.768627,PL223,words,1,
06.32.23.799885,PL223,words,1,
06.32.23.845198,PL223,words,1,
06.32.23.877282,PL223,words,1,
06.32.23.910371,PL223,words,1,
06.32.23.955491,PL223,words,1,
06.32.23.986572,PL223,words,1,
06.32.24.015650,PL223,words,1,
06.32.24.062775,PL223,words,1,
06.32.24.100879,PL223,words,1,
06.32.24.143026,PL223,words,1,
06.32.24.172067,PL223,words,1,
06.32.24.205154,PL223,words,1,
06.32.24.251325,PL223,words,1,
06.32.24.288420,PL223,words,1,
06.32.24.314479,PL223,words,1,
06.32.24.362572,PL223,words,1,
06.32.24.391650,PL223,words,1,
06.32.24.437773,PL223,words,1,
06.32.24.472866,PL223,words,1,
06.32.24.500941,PL223,words,1,
06.32.24.548100,PL223,words,1,
06.32.24.580204,PL223,words,1,
06.32.24.612271,PL223,words,1,
06.32.24.658433,PL223,words,1,
06.32.24.688475,PL223,words,1,
06.32.24.723637,PL223,words,1,
06.32.24.765766,PL223,words,1,
06.32.24.797876,PL223,words,1,
06.32.24.850985,PL223,words,1,
06.32.24.878065,PL223,words,1,
06.32.24.912190,PL223,words,1,
06.32.24.954320,PL223,words,1,
06.32.24.988396,PL223,words,1,
06.32.25.038550,PL223,words,1,
06.32.25.063592,PL223,words,1,
06.32.25.101691,PL223,words,1,
06.32.25.140795,PL223,words,1,
06.32.25.174887,PL223,words,1,
06.32.25.226022,PL223,words,1,
06.32.25.251129,PL223,words,1,
06.32.25.289216,PL223,words,1,
06.32.25.329324,PL223,words,1,
06.32.25.361401,PL223,words,1,
06.32.25.411545,PL223,words,1,
06.32.25.437601,PL223,words,1,
06.32.25.471718,PL223,words,1,
06.32.25.514809,PL223,words,1,
06.32.25.548937,PL223,words,1,
06.32.25.581003,PL223,words,1,
06.32.25.626107,PL223,words,1,
06.32.25.662240,PL223,words,1,
06.32.25.703312,PL223,words,1,
06.32.25.735399,PL223,words,1,
06.32.25.767483,PL223,words,1,
06.32.25.813604,PL223,words,1,
06.32.25.849701,PL223,words,1,
06.32.25.877775,PL223,words,1,
06.32.25.923898,PL223,words,1,
06.32.25.954981,PL223,words,1,
06.32.26.001102,PL223,words,1,
06.32.26.037199,PL223,words,1,
06.32.26.063268,PL223,words,1,
06.32.26.112399,PL223,words,1,
06.32.26.142488,PL223,words,1,
06.32.26.189604,PL223,words,1,
06.32.26.221746,PL223,words,1,
06.32.26.252830,PL223,words,1,
06.32.26.298952,PL223,words,1,
06.32.26.330035,PL223,words,1,
06.32.26.362158,PL223,words,1,
06.32.26.412253,PL223,words,1,
06.32.26.438322,PL223,words,1,
06.32.26.485448,PL223,words,1,
06.32.26.517551,PL223,words,1,
06.32.26.546610,PL223,words,1,
06.32.26.598749,PL223,words,1,
06.32.26.634855,PL223,words,1,
06.32.26.672990,PL223,words,1,
06.32.26.704073,PL223,words,1,
06.32.26.736114,PL223,words,1,
06.32.26.788253,PL223,words,1,
06.32.26.814323,PL223,words,1,
06.32.26.845448,PL223,words,1,
06.32.26.892531,PL223,words,1,
06.32.26.925629,PL223,words,1,
06.32.26.973761,PL223,words,1,
06.32.27.002824,PL223,words,1,
06.32.27.035911,PL223,words,1,
06.32.27.080035,PL223,words,1,
06.32.27.112114,PL223,words,1,
06.32.27.142194,PL223,words,1,
06.32.27.189319,PL223,words,1,
06.32.27.220438,PL223,words,1,
06.32.27.252487,PL223,words,1,
06.32.27.297636,PL223,words,1,
06.32.27.330729,PL223,words,1,
06.32.27.378829,PL223,words,1,
06.32.27.406899,PL223,words,1,
06.32.27.455026,PL223,words,1,
06.32.27.486108,PL223,words,1,
06.32.27.516189,PL223,words,1,
06.32.27.563315,PL223,words,1,
06.32.27.594396,PL223,words,1,
06.32.27.624477,PL223,words,1,
06.32.27.662578,PL223,words,1,
06.32.27.703688,PL223,words,1,
06.32.27.750812,PL223,words,1,
06.32.27.782898,PL223,words,1,
06.32.27.811995,PL223,words,1,
06.32.27.848071,PL223,words,1,
06.32.27.892189,PL223,words,1,
06.32.27.924275,PL223,words,1,
06.32.27.971437,PL223,words,1,
06.32.28.001550,PL223,words,1,
06.32.28.038615,PL223,words,1,
06.32.28.079725,PL223,words,1,
06.32.28.110857,PL223,words,1,
06.32.28.157982,PL223,words,1,
06.32.28.189100,PL223,words,1,
06.32.28.222152,PL223,words,1,
06.32.28.267329,PL223,words,1,
06.32.28.298396,PL223,words,1,
06.32.28.344478,PL223,words,1,
06.32.28.378567,PL223,words,1,
06.32.28.407644,PL223,words,1,
06.32.28.453774,PL223,words,1,
06.32.28.486878,PL223,words,1,
06.32.28.532986,PL223,words,1,
06.32.28.565081,PL223,words,1,
06.32.28.600167,PL223,words,1,
06.32.28.642309,PL223,words,1,
06.32.28.674362,PL223,words,1,
06.32.28.704440,PL223,words,1,
06.32.28.751566,PL223,words,1,
06.32.28.788712,PL223,words,1,
06.32.28.828771,PL223,words,1,
06.32.28.860856,PL223,words,1,
06.32.28.892988,PL223,words,1,
06.32.28.938062,PL223,words,1,
06.32.28.972153,PL223,words,1,
06.32.29.016270,PL223,words,1,
06.32.29.047393,PL223,words,1,
06.32.29.080441,PL223,words,1,
06.32.29.129572,PL223,words,1,
06.32.29.162694,PL223,words,1,
06.32.29.188729,PL223,words,1,
06.32.29.236900,PL223,words,1,
06.32.29.267940,PL223,words,1,
06.32.29.314103,PL223,words,1,
06.32.29.345145,PL223,words,1,
06.32.29.378234,PL223,words,1,
